,text,good_review
9513,i love flavour ice cream i always get i mood one flavour very creamy full taste,Good
9514,good texture terrible flavor i super excited try loving competitor version awful the flavor tasted like straight toothpaste the chip good i couldnt eat bite,Bad
9515,god awful just bought took three bite i couldnt swallow disgusting ice cream ive ever i dont know made shelf,Bad
9516,love i bought mango flavor week ago fell love buy three row i went walgreens buy one mango i chose southern butter pecan one it tasty guy best d,Good
9517,smooth very smooth not sweet right amount,Good
9518,just enough i really recommend one it taste like bourbon sweeter so good,Good
9519,creamy tangy i enjoyed creamy taste ice cream paired crispy tangy taste shell,Good
9520,this soooo tasty healthier ice cream option traditional type boot i love lower fat lower calorie ice cream also creamy decadent unlike healthy ice cream definitely worth,Good
9521,this flavor absolutely terrible breyers happened ice cream it terrible i grew eating breyers strawberry vanilla this evening opened gallon chocolate chip cookie dough flavor tasted like made spoiled milk i immediately assumed recipe changed make “healthier” went google answer my question still answered i sad see flavor even horrible review website hello it time change recipe please dont send coupon i dont want i want breyers i know love childhood back,Bad
9522,misleading yactics i horrified recently learn despite packaged flavor “ice cream” i guess kudos marketing team bc i thought every time i bought “ice cream” i feeding family good ice cream sadly cream isnt even ingredient list use skim milk it wonder add corn syrup sugar fructose all product stay store rather come home family i wish i known sooner,Bad
9523,my favorite icecream the vanilla swiss almond good time favorite i havent seen store lately/,Good
9524,the best thing happen my first time experiencing gelato glad i chose talenti texture rich smooth amazing i recommend favor brand everyone everywhere sooo good,Good
9525,best mint chocolate chip ice cream outside ice cream shop i would buy im craving mint chocolate chip,Good
9526,breyers butter pecan i huge fan butter pecan flavored anything i excited give breyers butter pecan ice cream try before trying product know butter pecan flavor ice cream strong flavor mild flavor it really taste vanilla ice cream butter pecan flavor i disappointed want able taste buttery sweetness butter pecan flavor usually exuberates the pecan ice cream packed full flavor great crunch they tasted toasted nut flavor crunchy crisp soft soggy even though packed ice cream the downfall pecan enough ice cream in opinion quantity pecan ice cream overall ice cream creamy milky thin watery lack punch butter pecan flavor need nut,Bad
9527,good first coffee ice cream ive astes like actual coffee excited saw definitely lived expectation new favorite,Good
9528,this best ice cream i ever this right amount strawberry taste good,Good
9529,very delicious ice cream great company work cause i found another cookie dough ice cream match ben jerry,Good
9530,i known eat pint i dont always eat pint ice cream i haagen daz coffee i obsessed ice cream year always always taste creamy delicious it enough coffee robust enough creamyness still ice cream the flavor stayed year love,Good
9531,absolute perfection this far favorite flavor ice cream ever for older people weaker teeth want multi flavored ice cream substance perfect most ice cream sort either half nut chocolate chip ruin experience this soft blondie junk easy chew with butterscotch blondies favorite sweet easily mt rushmore ice cream i buying sometimes week local supermarket discontinued,Good
9532,my favorite ice cream taste like drum stick ha perfect amount flavor productbenjerrysamericonedreamicecream,Good
9533,this one favorite ice cream the amount cookie dough amazing,Good
9534,amazing im actually mad i tried i want think i wasnt expecting delicious flavor new favorite,Good
9535,my all time favorite ice cream haagendazs dulce de leche ice cream favorite ice cream ive eaten ice cream i admit lol one far one i buy eat love i usually buy said store many stock never enough lol i get tired it delicious creamy texture always lot dulce de leche swirled every bite taste yumminess it great alone scooped baked item like brownie etc im actually right writing making hungry getting tomorrow p i highly recommend flavor,Good
9536,productbreyersnaturalvanilla this favorite ice cream moment i time it amazing vanilla bean flavor classic i love eat watching show dinner it sweet creamy,Good
9537,used favorite this always favorite last pint i bought almost chocolate cookie chunk this upsetting favorite ice cream favorite park cookie chunk i instead left mint ice cream spattering look like cookie crumb for high price bjs i expected,Bad
9538,an amazing relaxing treat cleansing flavor abundant vanilla taste perfect go along dessert treat enjoy,Good
9539,coffee frozen yogurt im wondering happened coffee frozen yogurt i loved product im also trying stay away ice cream haagendazs best ever coffee frozen yogurt what happened,Good
9540,delicious i would like real belgian chocolate compare though this review collected part promotion,Good
9541,this one best decadent ice cream ever the white chocolate fruit flavor perfectly blended chunk chocolate really push top best way just warned want share anyone this review collected part promotion,Good
9542,this favorite one the taste wonderful else i say ben e jerry best,Good
9543,more crunchies please this ice cream delicious my wife doesnt really like chocolate ice cream however tasted one i fighting one small area chocolate ice cream crunchies so suggestion please add chocolate chocolate crunchies i suggest half vanilla half chocolate crunchies fixed could potentially reason discourse household please fix thanks,Good
9544,great taste spirit line flavor i tried already i let everyone i know get,Good
9545,i eat one day this good eating one day please keep around keep eating,Good
9546,i mean flavor name say i like eat half baked im half baked it delicious full texture love,Good
9547,to die this absolute favorite ice cream i always eat whole pint one sitting nothing need changed ice cream please never discontinue is anyway get quart,Good
9548,love cant find this absolute favorite ice cream i love crunch creaminess marshmallow richness chocolate it could made perfect i cant find store albuquerque carry rocky road anymore,Good
9549,my favorite you hit homerun one i hope one stand test time,Good
9550,new favorite literally new favorite flavor possibly best one yet i hope make forever flavor,Good
9551,delightful im usually fan caramel gelato may changed mind there appropriate balanced proportion cookie bit caramel the texture perfect i finished pint i considered going store immediately buy absolutely perfect treat,Good
9552,heaven pint love love love flavor it used harder find lucky started showing place this far favorite ice cream flavor i never get tired i try flavor although i enjoy i always go back cinnamon bun,Good
9553,thought i going crazy i looked see disappointment chocolate peanut butter ice cream head i see others experience gone wide swath peanut butter made happy i bought another yesterday see perhaps first bad batch to dismay little shaving little flavor even ice cream lacking i forgiven fact longer give u full pint chocolate peanut butter cheapest therapy ever okay,Bad
9554,wow amazing i have always loved this ice cream but wow the brownie are huuuuge now omg wow i will buy thousand please ever get rid,Good
9555,disappointed wa excited try flavor however despite taste vanilla bland taste blackberry werent any piecies of belgian chocolate it disappointing i taken picture show lack main ingredient i afraid try hoping bad batch,Bad
9556,taste good this really good ice cream ive however need put cookie dough core there never enough never go bottom carton little amount,Bad
9557,tremendous by far favorite ice cream sadly i cant find anywhere what sad story i tell get send,Good
9558,something right the reason i even writing review i googled breyers snicker ice cream i eating something weird tasted sour like another review mentioned ice cream fine chunk lack tasted sour something good thing many even though i like lot chuncks like cookie dough ect oh well back eating,Bad
9559,everyone favorite ben jerry ive cream i love size i love variety flavor i love eat much want put rest back freezer no one take ice cream everyone flavor,Good
9560,great snack love ice cream chocolate best it rich intense flavor my kid love also love ice cream bar fancy taste great looking forward trying different kind haagen dazs a new favorite brand,Good
9561,really wanted like i wanted like flavor badly i didnt the spicy brownie ruined i ended digging brownie eating rest,Bad
9562,amazing the perfect ice cream sweet/salty craving added crunch love love love layer,Good
9563,enjoyed rum flavor cake bust i looking ‘luxe treat i truly enjoy hagaen daz dulce de lethe cake mess it hard unappealing flavor wise texturally good the flavor ice cream rum great cake really made pick around get ice cream wouldnt know pint bunch cake maybe revisit cake inclusion go cheesecake brownie,Bad
9564,wheres swirl you removed best part ice cream peanut butter swirl the first time i bought great this last purchase horrible peanut butter flavor swirl so disappointed change will look something else low carb life style bad move breyers,Bad
9565,yummy i dont really buy ice cream maybe cake year friend family aunt food shopping sale grabbed flavor i love cheesecake omg i tell little bit put away later lol i knew i bottom im happy report i buy ice cream freezer,Good
9566,best flavor time just right balance cherry taste chocolate taste even friend dont like taste cherry really enjoy ice cream,Good
9567,so tasty upset im torn rate family absolutely love ice cream never find it absurd thing ive ever experienced when come flavor million star come supply demand negative come haagen give people want,Good
9568,best flavor ever this time favorite ice cream entire universe if love cinnamon roll ice cream the problem i flavor availability grocery store it hit miss,Good
9569,even better show after searching store area i finally able get hand i believe new favorite please dont let limited batch it good disappear,Good
9570,really love first impression wow taste good i really enjoy together i love cooky love oreo taste amazing i enjoy much i actually bought another one cuz i know wont last forever freg,Good
9571,reeses favorite candy add creamy smooth chocolate ice cream delicious ice cream flavor one go ice cream,Good
9572,omg taste like dad peanut butter fudge i cant dairy i gravitate nondairy frozen dessert sorbettos i saw nc visiting daughter had try i get tired fruit flavored sorbet norm i totally blown away so rich tasty best treat long time i could handle / c time due richness satisfying at gr fat per / c serving isnt health food mean boy need special treat amazing keep good work talenti,Good
9573,so good this new family favorite it really hard find i hope becomes popular,Good
9574,would excellent cookie dough the first time i bought pint i moon ratio cookie dough ice cream chico chip i kept purchasing i noticed le le cookie dough/chocolate chip ice cream this disappointing kind waste money buy dollar ice cream arent getting youre buying,Bad
9575,bursting flavor tried flavor whim omg this refreshing flavorful ha since become one favorite,Good
9576,love creamy flavor texture breyers apparently u cant buy everywhere i never knew i went recently looking flavit,Good
9577,this not ice cream i grew this ice cream artificial stabilizer know else there taste weight mouth feel otherwise resembleds old real bryers ice cream why change is cost just make smaller sizers sell profit now impossible get real ice cream america good im super disappointed i feel like label said natural ice cream ice cream i feel like i wasted sorry bryers last hope america real ice cream,Bad
9578,my favorite goto indulge dairy fix ben jerry quality ice cream chocolate chip cookie dough staple freezer i try eat one sitting temptation real,Good
9579,bourbon praline pecan ice cream omg this best ice cream ive ever life im love everything bourbon praline pecan ice cream there smooth creamy richness little bit crunch make flavor outstanding the bourbon right please dont change thing well except size i wished i larger container ice cream i like bourbon praline pecan cream way better rum raisin ice cream im big fan raisin anyway rum raisin ice cream make little bit nauseous bourbon new rum mmmmm,Good
9580,my new fave im usually go halfbaked american dream cone one win the graham cracker swirl brings together,Good
9581,i scream scream scream ice cream the hardest decision deciding flavor try child eat neapolitan classic but opportunity show missing snicker nut one side mm chocolate swirl simply amazing it incredibly delicious thanks influenster free offer never fail amaze,Good
9582,out this world the combination flavor make incredible medley taste bud it exciting try new flavor the sugar cookie dough absolutely heavenly you try new flavor combination,Good
9583,great tasting similar natural vanilla i liked product well packaged looked appealing it tasted great although seemed artificial vanilla taste instead natural french vanilla overall great product,Good
9584,not fond still good wasnt fond honey taste mixed almond flavor but wasnt disgusting,Bad
9585,taste like real thing the cooky cream protein ice cream taste even better halo top it taste like real icecream even husband like,Good
9586,so yummy i could eat whole thing one sit it creamy delicious,Good
9587,cooky cream vegan it may dairy free cooky cream vegan oreo cooky whey form dairy icecream maybe dairy free cooky,Good
9588,disappointed i love pistachio real size nut bit oh way i like pistachio ice cream green just sayin,Bad
9589,spectacular feature love could eat anytime i usually get mine walmart i seen lately,Good
9590,lacking love ben jerry ice cream particular flavor odd aftertaste tofee bar amazing i seemed dig since ice cream wasnt great,Bad
9591,i love ice cream taste good actually taste like cookie dough little taste chocolate chip is go favorite ice cream highly recommend,Good
9592,loving haagen dazs always impress i love vanilla almond combination amazing blend well taste fantastic the smooth texture favor right the swiss vanilla almond one favorite,Good
9593,delightful ive tried many “lower calorie per pint” ice cream recently best one yet i tried chocolate found creamy delicious nice sweetness some others sweet therefore taste “diety” i look forward trying flavor,Good
9594,missing something i expecting seeing reeses piece instead i received le,Bad
9595,so good i hope ice cream stay i find small container hopefully theyll make larger size,Good
9596,i love ben jerry truly best ice cream even though expensive they also personally took part current blm human right movement obviously top tier brand ice cream,Good
9597,best ice cream ever this ice cream blew water i tried fell love immediately i never go back regular cookie dough,Good
9598,a top three alltime best bj flavor please dont ever stop making the combo flavor texture perfect touch almond sweet cream one side nostalgic cherry garcia tied together decadent sugar cookie dough core seriously it cant beat it taste like bunch classic holiday flavor combined,Good
9599,this great ice cream especially carb conscious when i bought first time i skeptical ended tasting good ive purchasing ever since along flavor,Good
9600,beware natural vanilla problem october in southern california natural vanilla package name two different product the one showing kcal / cup serving recipe know the one showing kcal / cup serving different color yellowish creamier definite taste consistency additive like thickening agent why marketing two different product classic natural vanilla packaging cant get acceptable answer dont buy product unless see kcal noted front the substitute awful,Bad
9601,delicious melding layered flavor best idea talenti yet yum especially good ice cream cone added crunch superb satisfying,Good
9602,obsessed i hesitant try talenti yet i soo glad i the gelato smooth chocolate chip make perfect amount sweet definitely going get flavor,Good
9603,softy well there many chunk i️ sat kept digging around chunk there none found ugh also one i️ soft like i️ want alittle crunch something i️t soggy great flavor i love i️t,Bad
9604,my addiction best ice cream universe never buying anything else,Good
9605,sooooo good this stuff amazing cant wait try flavor,Good
9606,love i would recommend ice cream anyone lactose intolerant great taste,Good
9607,best non dairy ice cream good flavor this ice cream none dairy good lactose intolerant,Good
9608,bryeres vanilla icecream it amazing delousous rich creamy pleasureable my family enjoyed ive told family member friend social medium bryeres icecream will buying next shopping trip thank,Good
9609,a classic this ice cream amazing marshmallow swirl fudge fish please make nondairy/vegan phish food i enjoy creation vegan,Good
9610,you ruined it i used excited back shelf winter not anymore i disapointed past winter i purchased dozen i would stock found meltinyourmouth chocolate flake hardasrock chunk why oh ruin,Bad
9611,favorite flavor ever but hard find i found flavor year ago loved ever since unfortunately extremely hard find store,Good
9612,my goto pint this perfect blend everything especially since dont choose chocolate vanilla ice cream my favorite toffee piece,Good
9613,i love flavor richness caramel sweet cone this review collected part promotion,Good
9614,when say ice cream i think ben jerry specifically cookie doughwho doesnt love cookie dough ice cream ben jerry delicious i grew pint always fridge u new englanders love eat ice cream year round,Good
9615,best flavor ever im opinion best flavor frozen dessert ever highly recommend talenti best,Good
9616,danger ahead this favorite flavor time it bit blueberry crumble mixed vanilla gelato perfect blueberry crumble flavor vanilla already i tried coconutpistachiofudge browniebut i keep coming back bbcrumble buy timeevery time flavor available one store close toi cannot stop telling people,Good
9617,ben jerry cookie dough beat the vanilla ice cream perfect enhanced chunk cookie dough,Good
9618,it good ice cream i tried small one go store buy it addicting so many flavor choose chunk good,Good
9619,absolutely delicious i love finally delicious dairy gluten free sorbet family enjoy thats hard feat manage product also quite enjoyable the downside container small,Good
9620,toffe horrible just tried desperation looking coffee heath bar crunch fix what mistake the toffee chalky horrible flavor cant compare heath bar used dont waste money grab another flavor,Bad
9621,omg bought amazed had flavor i looking,Good
9622,must travel please end suffering love love breyer lactose free chocolate ice cream live northern michigan find the publix store floridaso sad leave yearly vacation beach sun palmsbut mostly breyers chocolate ice cream treat none found local store meijers etc ice cream year,Good
9623,sea salt caramel ive heard great thing i decided try mom today it good little chunk way sweet it left craving water right afterwards,Bad
9624,this favorite ben jerry flavor far it different cookie flavor yummy chocolate swirl so delicious,Good
9625,really refreshing minty love taste i would definitely buy other flavor really good,Good
9626,this ice cream everything wow ice cream delicious i definitely buying,Good
9627,my time favorite ice cream the cookie dough piece dont harden make enjoyable flavor great,Good
9628,great taste i already buy neapolitan breyers ice cream i love overly creamy the strawberry doesnt taste fake three flavor together great i picky come ice cream would highly recommend everyone,Good
9629,strawberry isnt usual choice ice cream friend choose flavor i pleasantly surprised it creamy full real strawberry,Good
9630,mediocre not enough coconut fudge definitely taste much like im eating chocolate ice cream thank great flavor concept though,Bad
9631,far favorite looooooove like love thing heath,Good
9632,disappointed wa excited i saw new flavor i love peanut butter ice cream texture / mouth feel fantastic very creamy much i expected low carb ice cream however i found flavor extremely lacking ice cream bland little peanut butter flavor there small swirl peanut butter container however way small size container many scoop ice cream peanut butter swirl will buy,Bad
9633,it rum this far favorite i realized pineapple drenched rum please remove rum,Bad
9634,so good i bought thisi almost cried it so good i loved caramel cheesecake icecream,Good
9635,my favorite this absolute favorite flavor please dont ever take away i love caramel core the best,Good
9636,not probably either i actually accidentally grabbed pint i want chocolate cheesecake truffle i got messed truffle ice cream however i already home i realized the taste ice cream horrible it souer coffee power everything else i ate spoon i done probably worst ice cream ive ever tasted,Bad
9637,too much fudge me it good besides fudge other ice cream good,Bad
9638,what happened haagen dazs i purchased haagen dazs vanilla caramel cone ice cream taste like cheaper brand they definitely ingredient i accustomed i wish i knew ice cream different i wouldnt made purchase,Bad
9639,too chewy too many truffle i like smooth creamy ice cream found many truffle liked creamy salted chocolate though,Bad
9640,dang stuff so expensive little tiny pint ice cream go quickly but nothing like other brand dont compare cookie dough one favorite all flavor good the limited time bob marley one banana ice cream definition killer,Good
9641,best ice cream ever i found flavor twice i live it best ice cream i ever i went buy never found still check walmarts every week i would buy ice cream every shopping trip gotten eat twice i still want year later i actually sad i cant,Good
9642,absolutely delicious rum raisin absolute best tasting ice cream anywhere people sophisticated palate recent dinner party guest called time favorite,Good
9643,best ice cream work i eating day since brought back i literally obsessed,Good
9644,soooooo good ive never tasted anything better picked mine walmart colorado,Good
9645,another great flavor breyers who doesnt love candy ice cream absolutely taste like candy buy store plenty candy piece throughout ice cream definitely win kid would definitely buy,Good
9646,my favorite mint chocolate chip ice cream usually i eat halo ice cream i saw breyers lite ice cream followed diet guideline i went im bummed publix longer carry clearance i probably ate fair share could it absolute favorite healthy ice cream,Good
9647,more like gimme something else i thought i grabbing personal favorite the smores ice cream ended disappointment ill pay attention next time,Bad
9648,a nod childhood i picked first pint milk cooky year ago particularly hard time life it like soothing balm emotional crisis could brings back sense memory better childhood time possibly or could darn tasty im going latter i really search local store rare moment flavor i buy multiple pint look like crazy woman thanks bj thank,Good
9649,excellence everything layer legato excellence,Good
9650,kind bland my husband grabbed saw store shopping since love raspberry swirl ice cream bar but got home took bite sighed disappointment said “ i cant finish i cream bar taste awful” so i took bite see self the ruby chocolate good idea doesnt pack lot berry flavor still retains light tasteless flavor white chocolate when applied vanilla ice cream became flavorless ice cream bar tangy sour taste almost mimicked sour milky berry vinaigrette,Bad
9651,best flavor of ice cream chocolate covered waffle cone piece are joking unreal,Good
9652,omg this incredible every bite new explosion flavor the ultimate treat cup,Good
9653,i excited husband picked ice cream flavor i mean cherry ice cream how good well it one favorite the cherry soft subtle balance nicely chocolate amazing,Good
9654,need real creme move rum raisin this new love flavor point however i really wish creme evaporated milk give base iced milk quality instead ice “creme” high price flavor good base good,Good
9655,delicious it potent natural coconut flavor the coconut shaving especially bring whole thing together,Good
9656,love however weird question the flavor texture work beautifully together this extremely satisfying ice cream palette,Good
9657,love reeses ice cream the flavor great ratio peanut butter cup ice cream right i dont eat pb ice cream often i wish sold pint since larger size sits freezer long,Good
9658,ben jerry good i love flavored ice cream bit piece cookiesbrowniesetc best flavor combo totally different ice cream i wish came bigger container still amazing,Good
9659,delicious i love jimmy fallon i also love ice cream this one favorite flavor ben jerry,Good
9660,too sweet i purchased product really pleased it seems company changed recipe sweet the ingredient list much longer past,Bad
9661,my favorite i bought so delicious sometimes i find flavor overwhelming great one people like enjoy ice cream crazy amount different flavor,Good
9662,this one favorite ice cream flavor breyers good brand ice cream many flavor it nice creamy,Good
9663,this stuff quite good it refreshing nice doesnt fake green color,Good
9664,chocolate peanut butter if i chocolate peanut butter refrigerator everyday i would crylol this good,Good
9665,it good real cookie piece super creamy legit ice cream flavor like carton,Good
9666,i usually never review item exce i tried competitor i enjoying creamy vanilla along thick tasty peanut butter swirl for near milk like ice cream taste texture i applaud breyers ive stocked freezer please make many almond milk flavor,Good
9667,yum this fantastic ice cream the chocolate peanut butter fantastic right ratio it creamy delicious a favorite family sure i would recommend ice cream anyone,Good
9668,cookie dough need work i like ice cream smooth sticky tasting chocolate chip right cookie dough little gummy could much flour cookie dough taste that u eat chocolate chip combined dough rating tip scale,Bad
9669,coconut oil i thought i buying ice cream since said breyers container i admit i hurry i thought i safe gypsy trick product change when i kid i remember eating breyers butter pecan ice cream not longerit referred frozen dairy dessert altered ingredient,Bad
9670,it one favorite ice cream great quality rich taste flavor ive tried good always i change i buy,Good
9671,my absolute fav this perfect combination crunch smooth taste amazing ❤️,Good
9672,good concept i agree several review the flavor great really disappointed lack core container it thin ran half way container,Bad
9673,yumm found walmart omg goodcan actual taste bourbon,Good
9674,amazing this far best butter pecan ever butter pecan favorite flavor ice cream,Good
9675,ick this flavor terrible the peanut butter ice cream seemed essentially flavorless fudge chip peanut butter cookie dough bite hard dry core borderline inedible a another review said texture like gritty sugar im confused core supposed this first ben jerry flavor ive ever lessthanloved,Bad
9676,best ice cream in the world this favorite ice cream i ever period im telling guy anyone reading do waste time flavor best ice cream ever with caramel huge chunk chocolate covered waffle cone piece yummmmm trust just trust,Good
9677,amazing loved flavor felt guilt free eating pint taste like regular ice cream healthier,Good
9678,the addition peanut butter cookie dough amazing the cookie swirl also equally amazing a new favorite,Good
9679,waste money awful im huge fan ben jerry cookie dough disappointment the cookie dough core crumbles hard rock it grainy taste terrible,Bad
9680,taste delicious i really love combination not sweet soft i hate ice cream hard rock take freezer i like dive right combo need wait unfortunately tube barely chip ahoy like / chip ahoy rest oreo however wont stop purchasing future next tube result sure,Good
9681,nope i love benjerrys flavor disaster the chocolate doesnt mix saltiness chip taste wrong,Bad
9682,your key lime pie gelato lacks………… while overall product key lime pie good attempt i feel lacked tartness one would fine key lime pie i would describe taste lime gelato cookie crumb look original key lime pie recipe line try,Bad
9683,creamy goodness sent god i love flavor make will always buy,Good
9684,i waiting longgggg time i love cold treat i fan b/c sweet rich taste soo delicious satisfying without rich i pint ice cream freezer month b/c disappoint reason heaven cold brew gone day i making special trip tonight get mmmmmm way go haagendazs ill sad ever go away ive waiting light ice cream w/o fake sweetners year,Good
9685,beyond heaven speechless fantastic couldnt better it icecream youd eat /,Good
9686,"another vote old version whether ice cream ""gelato"" prefer vanilla ice cream vanilla bean no bean past couple i taste like generic vanilla ice cream like soft serve fast food spot pint not awful worth buying anymore on flavor",Bad
9687,wonderful flavor this smooth creamy vanilla ice cream perfect hint cinnamon goodness not sweet oh good i definitely buy i cant wait serve top apple pie even coffee cake love chewy mini cinnamon cup just add little bit texture whole lot deliciousness love thank,Good
9688,amazing everything i wanted love gelato favorite,Good
9689,"wont disappointed best tasting gelato ever please make year round ""available"" never find ive able find one",Good
9690,no matter flavor i choose ive never gone wrong ben jerry one best ice cream brand ill admit bit pricy small container overall worth you wouldnt disappointed flavor brand,Good
9691,a special occasion flavor adult this adult this delicious this may favorite flavor decade flavor savored even thought it complex enjoy various temperature get coffee flavor the texture relatively simple chocolate around truffle could slightly darker nicer bravo whoever put recipe together,Good
9692,amazing i love ice cream might best ice cream tasty like starwberry cheesecake,Good
9693,taste like reese flavor i like it creamy really good break,Good
9694,i need life pb world favorite ice cream flavor ever it hard find town if i cant find i go fudge brownie,Good
9695,the best after one love stopped restocking i didnt think possible i would find another flavor top but i tried it absolute best flavor everything mix perfectly together cheesecake bite melt mouth amazing the complaint i hard find anywhere near ive traveled outside town looking flavor luck please restock southwest missouri,Good
9696,great flavor oh wow good made ice cream sandwich two pecan sandies yum but still need bring back chocolate cherry garcia reverse limited batch,Good
9697,just ok hate stevia taste using erythritol great idea stevia big mistake it creates bitter taste lingers destroys potential vanilla flavor strong enough first bite i could recognize stevia taste probably fine added syrup defying low cal/carb purpose will probably buy,Bad
9698,just best extra creamy vanilla luxurious ice cream i ever tasted please dont ever stop making extra creamy vanilla extrs creamy chocolate,Good
9699,vanilla flavored milk almost got one right i never dunked cooky vanilla flavored milk i kid i think simple sweet cream/no flavor ice cream would closer real thing,Bad
9700,my favorite fudge brownie only icecream i eat however last couple month i able find anywhere i searched approximately different target krogers publix avail ha flavor retired if pleaseeeeeee bring back thanks reaching sorry difficulty finding variety our team would love help feel free contact u directly consumerservicescom we look forward email,Good
9701,perfection ill completely honest im generally fan caramel sweet i gave flavor shot sweet cream ice cream a turn saltiness caramel core perfectly balance sweetness i pleasantly surprised much i enjoyed salted caramel core the blonde brownie chunk also nice touch overwhelming i feel like ratio mix in chunk nicely balanced,Good
9702,the worst flavor this waste money my mom bought flavor surprise period it bland boring honestly a waste calorie do better breyers do better,Bad
9703,for carb smart ice cream delicious creamy smooth full flavor without fat carbs i love make milkshake a little pricey side worth the chocolate flavor also amazing just love,Good
9704,the best perfect mix cherry chocolate best layer flavor,Good
9705,best sorbetto so yummy i love sorbetto im lactose intolerant i really missed ice cream when i tried sorbetto like heaven so luxury delicious creamy,Good
9706,perfect balance great balance coffee ice cream fudge chunk the fudge chunk coffee heavenly one favorite sometimes hard find storeswhen i see i buy,Good
9707,i love this ice cream i tried flavor dont care this flavor best i wish store carried flavor,Good
9708,yum i love the flavor go well together would love version without core although amazing,Good
9709,best flavor ever my favorite flavor ever i addicted i love flavor ok i wish raspberry swirl amazing favorite flavor ice cream ever i wish sold bigger package cause i go fast favorite icecream food general i love much i cant even describe good taste i love truffle chunk,Good
9710,i love ice cream it plain vanilla still right amount sweetness make enjoyable eat,Good
9711,haagendazs caramel cone ice cream pure perfection i mean ice cream snob i get indulge good one i revel moment the ice cream rich tasting smooth the bit caramel cone perfection there werent many took away ice cream enough keep happy dont let name fool no mushy cone bit this kid caramel cone i would definitely purchase product i provided sample try manufacturer free this review collected part promotion,Good
9712,disappointed i decided pick ice cream flavor first time trying ben jerry good review associated i extremely disappointed the flavor bland taste i dont think i buying near future,Bad
9713,this ice cream guaranteed make day better the cookie dough chunk amazing brand really reason i continue buy flavor i love chocolate course i love ice cream bar version flavor,Good
9714,everythingggg trio everything awesome it calm every beast within inciting riot taste bud mmmmm i want marry lol,Good
9715,so good rich decadent creamy great flavor top sweet chunk cookie dough beyond mouth watering it little pricey good sometimes i dont mind treating splurging a great size,Good
9716,good love ben jerry good brand open activism,Good
9717,duuuuude never disappointed ugh heart hurt even write far worst ice cream ive ever guy the fact i cant get make worse ive tried plethora others flavor never disappointed sodarndisgusting take back benny take back,Bad
9718,delicious another one favorite i love vanilla bean starbucks ice cream pretty darn close it delicious tasty i definitely recommend like regular vanilla,Good
9719,chocolate best low calorie so delicious a weekly treat,Good
9720,amazing i afford splurge treat every often i always talenti gelato salted carmel truffle layer amazing thing i ever tasted please dont ever get rid of it i love yall so much,Good
9721,raspberry delight raspberry favorite berry hand this taste like summer berry fresh vine seedless frozen for dairyfree friend one another absolute winner book please dont ever stop making flavor,Good
9722,okay usually like vanilla caramel ice cream laugh the waffle cone bit worth if thats get worth they chocolatey crunchy ice cream go perfectly,Good
9723,every batch taste like bad batch i forgotten rule buying flavor basically going trash stuff inedible,Bad
9724,definitely best ice cream it tasty though i taste lot cream flavoring thats good i think price im paying variety one expensive one,Bad
9725,sicilian treat ice cream king well done always if ever go away please bring back seasonal holiday item,Good
9726,super easy scoop i love eating hershey syrup i eating lot lately,Good
9727,love these i cant get enough bar i wish i could find somewhat i could buy case i truly disappointed discontinued i buy every box store carry still enough,Good
9728,my go time oreo ice cream so many big chunk cooky,Good
9729,best ice cream this best ice cream i ever my time favorite i literally go store every week get tub oreo ice cream creamy vanilla chuck real oreo i even see whole oreo cooky icing middle omg if i could would thing id eat thank breyers blessing,Good
9730,cant beat seriously havent tried ice cream yet missing it simple healthy delicious ice cream gonna get please dont change thing youve got recipe,Good
9731,ruined ice cream for me the walmarts area stopped carrying flavor reason i find replacement since one become goto flavor but i cannot eat ice cream anymore none live stuff,Good
9732,"must have it being lactoseintolerant i pretty much given ice cream made sad i used almond milk many year excited see breyers almond milk ice cream im big cooky cream fan i decided try peanut butter swirl even though i really wasnt sure id like oh wow i wonderful surprise it taste delicious like ""fake"" ice cream my problem finding lately when i first tried several store area carried now i cant find i super disappointed please tell arent discontinuing id love see even variety especially one caramel",Good
9733,not best flavor taste like weird mint— typical mint i didnt like taste i gave someone else i wouldnt buy,Bad
9734,nice flavor/texture out talenti gelatos i tried far one favorite i like crunch little cookie bit along hint caramel i surprised cookie bit crunchy first time i tried flavor i get disappointing surprise last time i got one caramel/dulce de leche bottom container still one wont prevent buying future however i check entire container carefully buying,Good
9735,personal favorite i crave chocolate fudge brownie time im big sweet consitantly eat healthy i couple bite every day chocolate fudge brownie it perfect balance sweet chocolate touch saltiness smooth texture brownie yummy every way,Good
9736,two favorite thing together never get rid flavor finally two favorite flavor ingredient one place thank,Good
9737,make flavor permanent cherry garcia used favorite i cannot get enough chip happens please make flavor regular limited addition it bring happiness across world,Bad
9738,taste like watermelon rind taste like something wrong it expired i checked taste like watermelon maybe wrong flavoring got added there way taste,Bad
9739,this good ice cream snicker go well i would definitely recommend anyone sweet tooth,Good
9740,right size right quality right volume at sam my wife and i found these at sam and get them in a large pack that is just the right price each one the right size and they taste great had to put this commentary in contrary to all of the one or two star lister grumbling in their review,Good
